ds,yhat,yhat_lower,yhat_upper,Type
2024-03-14,4579.736719510124,-685.4709913241518,9883.649540038246,Past
2024-03-15,4725.699972735734,-469.5694967327568,10028.64013397659,Past
2024-03-16,4787.612035805039,-471.18076813739077,10176.222599058348,Past
2024-03-17,4186.187117178839,-1053.6733424256938,9303.0321790173,Past
2024-03-18,5096.51970812853,-316.00498914395104,10142.425814645294,Past
2024-03-19,4889.492740036638,-90.6957350984614,10179.906755968688,Past
2024-03-20,5087.281631363501,-301.6907534854182,10282.18690504393,Past
2024-03-21,4681.025233104175,-533.0203554637136,9961.864702826579,Past
2024-03-22,4908.099501230612,298.67856001376026,9836.281340459536,Past
2024-03-23,5041.659030734623,-20.017107097068926,10512.242498170406,Past
2024-03-24,4500.69007990086,-442.4081397644759,9920.095190651627,Past
2024-03-25,5458.887034263523,266.9579375581958,10149.511486460025,Past
2024-03-26,5286.095948622593,145.1047349745976,10725.569432931528,Past
2024-03-27,5503.844200115872,171.11020310282254,10542.991944471552,Past
2024-03-28,5103.02659084804,-86.67703478860426,10218.069512097476,Past
2024-03-29,5321.1833358653075,221.82831810539605,10813.256669265922,Past
2024-03-30,5432.034966747501,387.6514836389442,10816.106640505888,Past
2024-03-31,4855.517966196064,-411.70787700580763,10449.790688758547,Past
2024-04-01,5766.633556508616,0.6975371301241596,11155.306430850856,Past
2024-04-02,5536.854027395042,94.92364478882185,10802.076614795042,Past
2024-04-03,5689.605628418307,453.30910665150435,11037.82030138599,Past
2024-04-04,5217.904638653717,239.9619658934533,10653.741910736797,Past
2024-04-05,5361.573381987112,-73.9740327290719,10509.001369168012,Past
2024-04-06,5396.712889146425,209.3327301326236,10578.924721113299,Past
2024-04-07,4745.672671192195,-297.27666937681323,10176.963666080008,Past
2024-04-08,5585.832800233002,481.4097657701463,10816.935132728933,Past
2024-04-09,5290.944468987122,180.64578492842764,10201.658407982593,Past
2024-04-10,5386.550824072723,151.99283426446456,10737.764706266675,Past
2024-04-11,4867.561328307616,-258.4511930335215,10424.117347264764,Past
2024-04-12,4975.418081715183,-123.02695458762379,10309.365917622732,Past
2024-04-13,4987.522122646961,-254.77405227049906,10482.982350022316,Past
2024-04-14,4327.16643319348,-685.6738273147893,9582.145879463198,Past
2024-04-15,5172.29082033944,-86.35787537520082,10463.227258450264,Past
2024-04-16,4896.805573849246,-354.8961466432662,10037.974915858795,Past
2024-04-17,5026.006150409546,-64.39405995385181,9999.769199077811,Past
2024-04-18,4554.152307377173,-952.8432133021598,9534.698386287631,Past
2024-04-19,4721.649993082835,-550.584520251904,10336.299607533852,Past
2024-04-20,4804.503605077328,-652.6804927607451,10333.932954980217,Past
2024-04-21,4224.284654443145,-1504.011120756395,9057.09841083994,Past
2024-04-22,5156.931064198892,219.8656289351129,10280.879272384384,Past
2024-04-23,4974.12282724544,-466.50000700550527,10117.6778370663,Past
2024-04-24,5198.754897614917,-475.84649662709256,10338.237601135885,Past
2024-04-25,4822.579198925016,-266.00604807795213,10224.738962164585,Past
2024-04-26,5083.4523326732215,-466.352877461695,10288.040609553876,Past
2024-04-27,5254.855171565489,162.8074896575616,10830.600938167268,Past
2024-04-28,4755.927977779773,-694.2824732589734,10125.297371872859,Past
2024-04-29,5760.334145295419,329.54709356014155,11038.248868198532,Past
2024-04-30,5637.696284496602,248.66335298606285,10647.508508831837,Past
2024-05-01,5909.123998312289,749.6992100944086,11179.919166273276,Past
2024-05-02,5564.9037953625275,401.8668393301653,10809.764522077861,Past
2024-05-03,5841.786533032286,627.7456700909894,11096.428190214414,Past
2024-05-04,6012.537228869333,714.6052018989694,11245.343575637935,Past
2024-05-05,5495.990719248787,469.6294640874879,10766.643494529724,Past
2024-05-06,6465.925115384463,1084.8115130707533,11518.832273941005,Past
2024-05-07,6292.496844731525,1140.8889206996237,11330.963537282476,Past
2024-05-08,6497.756604878743,1243.807702581,12047.517309923027,Past
2024-05-09,6073.316997871668,625.01459349368,11396.615819259283,Past
2024-05-10,6257.60783283369,1133.55062225668,11347.681067441372,Past
2024-05-11,6325.384785826592,1377.5585352744993,11366.423969758356,Past
2024-05-12,5697.73597876455,621.0074634616307,10874.882382605269,Past
2024-05-13,6550.899712897586,1165.8850595351319,11360.79275371979,Past
2024-05-14,6257.638598420305,1215.4876091326944,11339.048344357207,Past
2024-05-15,6342.690989767873,1079.0430368808416,11453.735168766254,Past
2024-05-16,5800.372163727742,452.8619352517199,10672.383368045534,Past
2024-05-17,5871.762939940124,775.759547387291,11035.032911239769,Past
2024-05-18,5834.153141836037,778.9375057383468,11197.329967829584,Past
2024-05-19,5110.986121467741,-108.60864998544827,10031.85161522481,Past
2024-05-20,5880.619101783773,528.9379322884332,10463.562323145487,Past
2024-05-21,5517.646282505752,297.21983208878333,10891.27617802919,Past
2024-05-22,5548.306361383185,1.2535220547499841,10897.325701725857,Past
2024-05-23,4968.048509067517,-280.35352234250445,10344.387342829708,Past
2024-05-24,5018.695077385858,-103.83140790466354,10419.963306956264,Past
2024-05-25,4977.869089715955,-123.48931619123404,10199.066383931306,Past
2024-05-26,4268.933073901632,-1045.2559294842463,9115.562468364078,Past
2024-05-27,5069.7541136934005,-610.9175886873326,10190.533997912684,Past
2024-05-28,4754.041602316228,-474.8371836653364,9856.607980700108,Past
2024-05-29,4846.779422175106,-483.99000767839607,10090.700552891396,Past
2024-05-30,4341.825356673025,-1021.8035730240463,9905.235062968004,Past
2024-05-31,4479.115351106324,-451.06020205569865,9470.492779647111,Past
2024-06-01,4534.139492325696,-792.1998103817676,9753.874969879767,Past
2024-06-02,3927.934974466252,-1572.9985565452243,9285.198831823694,Past
2024-06-03,4835.909501673829,94.90386005686013,9671.837950319918,Past
2024-06-04,4629.240093338902,-713.7015612584863,9669.829714270274,Past
2024-06-05,4830.367444900859,-250.86417161175115,9891.755372050786,Past
2024-06-06,4430.657068234536,-537.2890006106494,10032.084182372437,Past
2024-06-07,4667.663276660934,-439.14715603237323,9858.041975294584,Past
2024-06-08,4814.661402792795,-65.61852502423116,10100.976048764694,Past
2024-06-09,4290.692142789034,-1191.1607606871635,9726.346584208553,Past
2024-06-10,5269.430246789667,5.631990716736392,10731.404992253196,Past
2024-06-11,5120.621462473509,97.73387086441254,10393.75564914796,Past
2024-06-12,5365.606726406555,48.275347843798976,10374.28653375333,Past
2024-06-13,4995.005672621613,-245.7482525311273,10196.752548852673,Past
2024-06-14,5245.9921349121105,71.46244544521099,10341.371201009231,Past
2024-06-15,5391.829834929232,398.36812169881364,10816.610196931912,Past
2024-06-16,4851.910728004449,-203.40405718861982,9793.983029415358,Past
2024-06-17,5800.608825219239,202.98665259747492,11141.834567473217,Past
2024-06-18,5608.693922532884,76.34490405475796,10868.61272768541,Past
2024-06-19,5798.8252588974065,631.9107012950042,10930.873744635815,Past
2024-06-20,5363.196596972861,251.15364246414083,10628.571714031985,Past
2024-06-21,5540.769448805683,75.55068161952703,10535.636374490436,Past
2024-06-22,5606.760856254468,574.3925342313266,10964.491882972416,Past
2024-06-23,4982.630973362984,-209.90136131937174,10188.905697093765,Past
2024-06-24,5844.8843151116625,830.0807543915346,11409.056681397149,Past
2024-06-25,5566.430467719085,-208.45571674836353,10782.97589974964,Past
2024-06-26,5672.025631118786,231.9626021276674,10634.345964456103,Past
2024-06-27,5155.867785387732,316.8741824486289,10385.019112698106,Past
2024-06-28,5258.783417958988,-151.51921357709156,10303.814747941145,Past
2024-06-29,5257.673321904855,-72.32425816618925,10332.01602582493,Past
2024-06-30,4575.463672366106,-545.4544885717764,9861.237789118704,Past
2024-07-01,5389.8770427433965,-45.9848199332093,10377.107811299431,Past
2024-07-02,5074.769772233845,-431.2242096530732,10439.843531793149,Past
2024-07-03,5155.557479268106,-244.70183251427207,10092.083203414028,Past
2024-07-04,4626.801736584954,-578.5090149909356,9777.00216509011,Past
2024-07-05,4729.395866702688,-303.7644093953307,10118.58856815793,Past
2024-07-06,4740.0171989278415,-393.1095103467006,9580.3869816846,Past
2024-07-07,4081.0916226188056,-1284.5326211820743,9388.406078974334,Past
2024-07-08,4929.584572630831,-358.2372765586296,10156.740492187331,Past
2024-07-09,4658.364162235591,-454.5290407872244,9624.660909907605,Past
2024-07-10,4791.657434752031,-349.3557815332469,10406.741757056252,Past
2024-07-11,4322.671817742943,-713.2979610838112,9386.480674899263,Past
2024-07-12,4490.818727478745,-850.6420487710271,9805.657148854576,Past
2024-07-13,4571.205596936767,-262.8167423813818,10106.514211320287,Past
2024-07-14,3984.6410884967254,-958.268216461133,9078.646009295951,Past
2024-07-15,4906.466541859447,-357.41397753496375,9847.712674848459,Past
2024-07-16,4707.958340049759,-128.76639188074816,9960.891517671667,Past
2024-07-17,4911.821190368866,-999.0737421164117,10049.198687339289,Past
2024-07-18,4509.843519864407,-564.8916890157268,10044.76321366216,Past
2024-07-19,4740.151158891094,-273.32747903308973,10222.722820288447,Past
2024-07-20,4876.724940049734,-17.74178201118118,10008.288673779412,Past
2024-07-21,4339.426469564219,-791.3192290820565,9438.84913985935,Past
2024-07-22,5302.844768922531,316.7709291990429,10391.166941564401,Past
2024-07-23,5137.708273143848,-232.00052601107262,10337.600142362953,Past
2024-07-24,5366.3821431751485,413.3503167620814,10989.509797051911,Past
2024-07-25,4980.522205408826,-146.44837487917212,10346.723454809335,Past
2024-07-26,5218.321950484568,180.17790749598402,10534.594132846774,Past
2024-07-27,5354.018610225643,211.52975349079287,10830.44702876236,Past
2024-07-28,4807.903077276266,-495.3759013612753,9812.988276589189,Past
2024-07-29,5755.146984605463,-117.39053065691802,11031.470699384357,Past
2024-07-30,5567.1920993220065,40.82525739719682,10529.580667689892,Past
2024-07-31,5767.222754484194,619.52594527934,11056.666436340094,Past
2024-08-01,5347.793401689899,47.67054900228914,9969.577334346735,Past
2024-08-02,5548.048509646438,456.741809550887,10215.953350363092,Past
2024-08-03,5643.201606773491,409.89942790173683,10801.953780890475,Past
2024-08-04,5054.51897987112,-145.40368554426576,10146.930547334689,Past
2024-08-05,5958.122027651267,670.9627627192277,11636.503982807762,Past
2024-08-06,5726.354064036894,702.33587972549,10777.054794414362,Past
2024-08-07,5883.232807561402,791.6706514647873,11348.597439808118,Past
2024-08-08,5422.061083790654,-84.17842577395201,10358.658798325641,Past
2024-08-09,5582.633289730999,505.3334378520658,10704.192912841374,Past
2024-08-10,5640.704630426004,669.3411593405464,10553.494651262588,Past
2024-08-11,5017.968736512586,-164.43375029502167,10498.761922141228,Past
2024-08-12,5890.857644114462,402.3836294867223,10864.813654509775,Past
2024-08-13,5631.909805617137,819.2736414908497,10757.548870371958,Past
2024-08-14,5765.227139991042,560.523620005153,10955.504283634506,Past
2024-08-15,5284.093331596366,-10.594209223739554,10471.261070976883,Past
2024-08-16,5428.190530941691,500.49913735324805,10435.671770763693,Past
2024-08-17,5473.081009775385,-34.98140801858976,10831.347629202228,Past
2024-08-18,4840.198875298424,-492.4193110543423,9897.115633292115,Past
2024-08-19,5705.665291976612,585.8029298055153,10916.323684424207,Past
2024-08-20,5441.672335147338,699.4679921212493,10795.790986614336,Past
2024-08-21,5571.9559459090615,450.5111563816853,10584.97026950297,Past
2024-08-22,5089.429682464023,-181.28199924776823,10473.77255299057,Past
2024-08-23,5233.4159370051275,370.812499159031,10376.617403290038,Past
2024-08-24,5279.140747717218,-239.6408135960278,10486.538980626838,Past
2024-08-25,4647.736942188872,-338.4913190369263,9568.379433888536,Past
2024-08-26,5515.068767011873,135.42569409282532,10706.631723908706,Past
2024-08-27,5253.122911456463,68.45445126394227,10189.798134337398,Past
2024-08-28,5385.486261017663,578.3618801713907,10648.190214054533,Past
2024-08-29,4904.982022154974,-194.48840880265894,10307.34423042512,Past
2024-08-30,5050.90092313891,-411.42064547793643,10440.327962430234,Past
2024-08-31,5098.493723267921,-38.34321074877044,10913.414611269121,Past
2024-09-01,4468.96994866695,-372.82135630606274,9548.010587944113,Past
2024-09-02,5338.3162508708565,283.5872561336045,10648.069712150278,Past
2024-09-03,5078.679590639155,-114.18875365576638,10309.480166991289,Past
2024-09-04,5213.835918319942,324.2658237106457,10237.998443463719,Past
2024-09-05,4736.816356214324,-486.20836584105564,10194.848571919249,Past
2024-09-06,4887.127967478924,-15.138694123599448,10388.708614494952,Past
2024-09-07,4940.235726074532,-461.99866586126865,9940.40200883353,Past
2024-09-08,4317.55097788808,-1024.4445358070864,9748.40928918117,Past
2024-09-09,5195.24013910617,177.41589706947536,10084.396589915123,Past
2024-09-10,4945.599151144175,-333.77775705409385,9804.154588823907,Past
2024-09-11,5092.514638045079,-216.49869193663903,10404.803407306017,Past
2024-09-12,4629.083996324336,-651.6449360756508,10007.498029195576,Past
2024-09-13,4794.831670330709,-424.318133076453,10299.843046261112,Past
2024-09-14,4865.188338837728,-704.4621637020155,10354.650877567714,Past
2024-09-15,4261.4783479086545,-565.0181260674657,9389.066397042647,Past
2024-09-16,5159.729127693974,51.61141335457726,10970.595328620522,Past
2024-09-17,4932.048040824642,-464.086147800119,9953.1178720422,Past
2024-09-18,5102.087485401735,80.61924255677849,10235.974705516795,Past
2024-09-19,4662.670311857249,-451.96460832738245,10191.317849275094,Past
2024-09-20,4853.012596771097,-692.2700995292827,9870.15197151631,Past
2024-09-21,4948.210255871453,-158.5894001829658,9924.304215571205,Past
2024-09-22,4369.2345716616965,-551.2994897886234,9471.662121491205,Past
2024-09-23,5291.750094522253,-11.322960399690395,10459.1541374558,Past
2024-09-24,5087.500089781599,-16.208027552404054,10378.201628583236,Past
2024-09-25,5279.780084132391,-115.2493329374157,10293.81492462029,Past
2024-09-26,4861.071318421895,-198.20688836614772,10079.050351628053,Past
2024-09-27,5070.270922572991,-232.85244870605152,10450.499615501603,Past
2024-09-28,5182.185099786455,77.43043362332372,10433.19697994823,Past
2024-09-29,4617.530237851228,-399.00218213854015,9923.16124424261,Past
2024-09-30,5551.7552907222,184.5673334800509,10897.51033226815,Past
2024-10-01,5356.430531139369,303.4523635440795,10510.36746300243,Past
2024-10-02,5554.723200714235,155.4209400766243,10855.56139965779,Past
2024-10-03,5139.031881304465,-141.7855279980925,10358.091813206138,Past
2024-10-04,5348.216461256661,26.688879313495246,10661.06379214184,Past
2024-10-05,5457.090078406563,-71.7403346390289,10966.900966099154,Past
2024-10-06,4886.418083919916,-40.449411336504184,9666.745865837918,Past
2024-10-07,5811.737521285842,202.7679940616653,11195.084005078243,Past
2024-10-08,5604.7423902132505,210.52988570759862,11110.769341987409,Past
2024-10-09,5788.755400593806,457.2588603687838,11071.390780070415,Past
2024-10-10,5356.358221128166,-73.04476465805992,10347.534209089748,Past
2024-10-11,5546.617271014236,267.8781572095561,10615.657932066231,Past
2024-10-12,5634.57159804449,164.5733204849675,10895.268137859855,Past
2024-10-13,5041.228028671706,299.55119468686513,10318.782713279714,Past
2024-10-14,5942.377200082067,1096.2083094443287,10933.739529929037,Past
2024-10-15,5709.975829422262,371.0398962521174,11302.583530083783,Past
2024-10-16,5867.615977511554,509.58548617217537,11284.79258273363,Past
2024-10-17,5408.153328621369,101.6532126369465,10729.393222819755,Past
2024-10-18,5570.931516708874,478.70021408265694,10997.302033955937,Past
2024-10-19,5631.26898981331,442.4279115605977,10745.715756684753,Past
2024-10-20,5010.453515912521,-82.32838212900069,10208.210130301806,Past
2024-10-21,5884.557831945071,954.4233840358828,11050.471422054736,Past
2024-10-22,5625.821662050201,845.632324964702,10454.293049240774,Past
2024-10-23,5758.120719604229,555.6224591414148,11290.188954166215,Past
2024-10-24,5274.594565190656,-349.37869291658853,10206.47052478724,Past
2024-10-25,5414.8702029271035,-24.172131136439123,10820.342212516467,Past
2024-10-26,5454.547768192741,594.4737542671556,10817.77688338971,Past
2024-10-27,4815.193288710372,-211.4259367043697,10105.702472166253,Past
2024-10-28,5673.151923765125,557.6093961928386,10810.407765045147,Past
2024-10-29,5400.926841980161,226.87147311121214,10729.221258605072,Past
2024-10-30,5522.644322985079,316.06264340048875,10988.47964480388,Past
2024-10-31,5031.676966638875,-520.0777809485801,10318.140079659961,Past
2024-11-01,5167.861946871709,-130.62721144359654,10266.368103295134,Past
2024-11-02,5206.980762033006,-271.00064991679955,10579.395981830296,Past
2024-11-03,4570.745605476543,-844.8951678048223,10011.985129564462,Past
2024-11-04,5435.605943405319,172.9430986176433,10894.909036216686,Past
2024-11-05,5174.120678393924,195.46836744142007,10590.16224063975,Past
2024-11-06,5310.416731358482,609.9935580895545,10775.607441841172,Past
2024-11-07,4837.806194876351,-270.46249172628757,10345.014594853981,Past
2024-11-08,4995.99927683694,-225.3800529616301,10105.018641545854,Past
2024-11-09,5060.579770753748,-409.2697717452235,10521.608872636829,Past
2024-11-10,4452.988452805534,-1234.3596486345002,9775.222956445226,Past
2024-11-11,5349.328249728624,79.13768778948175,10547.464091124079,Past
2024-11-12,5121.736782773554,-183.29179621452235,10290.520258102175,Past
2024-11-13,5293.847306541272,187.14425214619428,10342.876947302153,Past
2024-11-14,4858.410331190292,-179.0381769959467,10452.31997893642,Past
2024-11-15,5054.513223587299,-196.58501506431878,9834.082503205405,Past
2024-11-16,5157.064534589445,186.41601993453042,10342.358944884536,Past
2024-11-17,4586.788392686494,-442.7847264252739,9547.137308086209,Past
2024-11-18,5519.042674636683,334.7845299010095,10766.596770444583,Past
2024-11-19,5325.206350898114,0.7375692454819336,10434.904691801465,Past
2024-11-20,5528.156745179701,333.3306968134499,10556.334311980732,Past
2024-11-21,5119.908649606841,-609.6928442452132,10083.346344056903,Past
2024-11-22,5338.852183494391,286.94371066238875,10492.73497693419,Past
2024-11-23,5459.255684122934,379.95309478528793,10679.22158610851,Past
2024-11-24,4901.278470938104,-175.89705033630923,9705.198178472623,Past
2024-11-25,5839.806668698907,516.4249377165308,11027.575785711759,Past
2024-11-26,5645.856950242679,374.62899415985225,10829.882996669166,Past
2024-11-27,5842.068405339839,1114.799597474684,10914.44176749553,Past
2024-11-28,5420.353964813402,291.4737639645791,10970.418483311292,Past
2024-11-29,5619.147792958016,260.7150576277764,10621.443505130903,Past
2024-11-30,5712.9145150559725,401.88300524197297,11000.176817257197,Past
2024-12-01,5122.164768951385,-74.08820303203093,10056.239473363772,Past
2024-12-02,6022.289996304852,777.7571344244807,11172.5305115599,Past
2024-12-03,5784.961159348113,739.347204384297,11253.533061804706,Past
2024-12-04,5933.611519096403,395.1454207251141,11108.052321113171,Past
2024-12-05,5461.074945303639,-13.991980187070299,10933.99558775574,Past
2024-12-06,5606.816327408272,613.3085719298273,11096.738774380052,Past
2024-12-07,5646.420225680072,313.45662414770277,10896.70059386742,Past
2024-12-08,5001.582636772296,-405.94984876819484,10402.39950106688,Past
2024-12-09,5848.919281580722,471.4419494223743,10899.447114102068,Past
2024-12-10,5561.335690612414,-60.706224019630724,10486.834172932628,Past
2024-12-11,5663.479896487474,258.40439491701665,10517.961081133148,Past
2024-12-12,5149.349946021169,-226.19002798647412,10469.201323299145,Past
2024-12-13,5259.493593378757,-128.30591015368086,10018.015524271204,Past
2024-12-14,5270.4671352414025,138.77385069849893,10739.144614459876,Past
2024-12-15,4604.799091476665,-710.83323957393,9712.848471866493,Past
2024-12-16,5439.772952770741,130.11180995894307,10400.156523507163,Past
2024-12-17,5148.7750449279265,22.64596503935753,10428.176269282492,Past
2024-12-18,5256.729031871647,-92.34951407651204,10541.274386755424,Past
2024-12-19,4757.689897802262,-289.2249899192418,9671.949448209263,Past
2024-12-20,4892.035293492555,-346.0676818630662,9865.342217627523,Past
2024-12-21,4935.921608242683,-177.09191473234307,10008.595872067677,Past
2024-12-22,4311.250733783703,-1021.6865992310205,9073.208255638057,Past
2024-12-23,5194.4618545119465,34.12628810215515,10335.11501791771,Past
2024-12-24,4957.894269279567,-569.2383865536482,10088.090446196853,Past
2024-12-25,5125.242560929326,481.71165734329423,10455.496512090633,Past
2024-12-26,4689.176587692577,-663.7271953912981,9979.461803054384,Past
2024-12-27,4888.563659775163,-369.9664719527596,10015.345772039225,Past
2024-12-28,4997.9595955814275,-516.4689807180159,10562.033774292267,Past
2024-12-29,4437.613825081069,-1148.4837483586816,9437.67387121088,Past
2024-12-30,5382.301962872748,-4.272551073051298,10290.729156985406,Past
2024-12-31,5202.730852481004,3.134836407141051,10667.102111126482,Past
2025-01-01,5421.036327800604,354.66239222171464,10698.741554760438,Past
2025-01-02,5028.445056098119,194.01579253237315,10061.336541718827,Past
2025-01-03,5262.536706004938,123.95822167426769,10315.521644001295,Past
2025-01-04,5396.772034929577,283.379862479893,10656.985203783162,Past
2025-01-05,4850.53101375932,-520.0065781870455,10411.226584139527,Past
2025-01-06,5797.973441611268,576.1265719702363,10803.673936515046,Past
2025-01-07,5609.46619068365,562.3322105948923,10799.469804453745,Past
2025-01-08,5807.096599647586,249.59226328360458,11365.21018431207,Past
2025-01-09,5382.342809424589,33.93609502526934,10538.682240077935,Past
2025-01-10,5573.336890143695,509.54991289583427,11301.841106206964,Past
2025-01-11,5654.386149607212,333.15335694977483,10975.64140506103,Past
2025-01-12,5045.996737435901,-435.56532815761096,9927.83959247355,Past
2025-01-13,5923.71219863707,821.2083059464378,10832.783799408995,Past
2025-01-14,5659.5115216859995,524.4335841218101,11111.94403933851,Past
2025-01-15,5777.286801729001,258.1754727757422,10781.872369420342,Past
2025-01-16,5270.472100300312,30.23108035531441,10461.720755567418,Past
2025-01-17,5379.260305866647,215.85608464581424,10828.268347139187,Past
2025-01-18,5380.0744868069,455.36244829480734,10824.407025080756,Past
2025-01-19,4695.539071502462,-621.8512887032472,9854.877610251368,Past
2025-01-20,5503.264818883728,292.8446337756458,10696.999978092923,Past
2025-01-21,5177.193489552721,128.94641850460053,10748.660443211711,Past
2025-01-22,5243.023723817309,450.70802522256605,10248.68630768402,Past
2025-01-23,4695.791077434518,-632.7221159584924,10097.040948044478,Past
2025-01-24,4777.040336010484,22.389260374483534,10224.982608402779,Past
2025-01-25,4764.257827537117,-515.4513472552649,9599.828890648674,Past
2025-01-26,4080.8101728452,-1034.7564482491343,9284.73589876189,Past
2025-01-27,4904.704388117562,-65.59222208367373,10023.899500143336,Past
2025-01-28,4609.916018589046,-657.6085237463645,10332.466669226591,Past
2025-01-29,4721.807373526282,-444.00476460490813,9657.88580328411,Past
2025-01-30,4234.709153825274,-1093.7684927984235,9132.540494157724,Past
2025-01-31,4389.103697956637,-1059.8689488686853,9640.188539272429,Past
2025-02-01,4461.077428779407,-510.2386782936637,10060.264296805672,Past
2025-02-02,3872.2885620043103,-1382.9398351841417,9114.785198479041,Past
2025-02-03,4798.76437647567,-218.73647777234982,9914.718578324628,Past
2025-02-04,4612.273889077481,-893.8314380027011,9728.618099948728,Past
2025-02-05,4835.796964955154,-370.7333576837707,10040.603620735274,Past
2025-02-06,4461.161936599465,-1267.5120587191689,9948.130256434257,Future
2025-02-07,4726.288591288308,-852.2101729899593,9847.65731108594,Future
2025-02-08,4904.702628630753,-180.06732226457498,9999.905019343747,Future
2025-02-09,4415.566091729863,-770.0251819625188,9324.707317498067,Future
2025-02-10,5432.53647798479,-105.11168984143882,10758.014151190027,Future
2025-02-11,5325.198783336839,297.31191181869485,10886.269550961868,Future
2025-02-12,5614.589968301873,234.797954429789,10559.646085229038,Future
2025-02-13,5290.886464912576,-257.6711548900255,10038.398555189055,Future
2025-02-14,5590.690256676493,554.3611300996143,10722.10872998697,Future
2025-02-15,5786.578469143458,615.8035046126154,11507.284291146423,Future
2025-02-16,5297.160005890246,-131.72499847522505,10652.334501516742,Future
2025-02-17,6295.951189911101,1245.6214192372738,11600.77996622003,Future
2025-02-18,6152.814162688772,1012.6705129576596,11461.285534616976,Future
2025-02-19,6389.477287351693,1032.524320637773,11413.642445257605,Future
2025-02-20,5997.208201467837,702.5838189302513,11345.993044190476,Future
2025-02-21,6214.0753477841,1038.8349248273107,11471.713136015367,Future
2025-02-22,6314.46348086301,1158.278470584865,11528.307721894289,Future
2025-02-23,5719.087496041509,482.35374385907573,10984.927277802552,Future
2025-02-24,6603.817584559127,1443.032677213557,11776.014648197463,Future
2025-02-25,6341.060716648792,1272.3526082406725,11548.203002361402,Future
2025-02-26,6455.219123501615,1290.6799717660454,11927.99955355605,Future
2025-02-27,5940.297986204391,718.8987195801855,10831.024789975541,Future
2025-02-28,6037.099820660732,987.5801307647357,11383.028835744937,Future
2025-03-01,6022.672771910185,812.3285439530963,11203.72031399538,Future
2025-03-02,5320.258889968345,0.7529017505542535,10817.422230815837,Future
2025-03-03,6108.057081170399,790.4162603752734,11871.830916833578,Future
2025-03-04,5760.547347135004,720.4231409804584,10811.9817194734,Future
2025-03-05,5803.898469487163,864.8027159785254,11096.809982048453,Future
2025-03-06,5233.532673274785,222.03366127149454,10758.145126319267,Future
2025-03-07,5291.285884352082,-314.55970124786376,10212.630173202691,Future
2025-03-08,5254.831691843349,82.1945590623038,10778.96550164465,Future
2025-03-09,4547.615731830423,-356.222407087252,9530.383406819223,Future
2025-03-10,5347.615558965248,-264.6583762025123,10863.381239406228,Future
2025-03-11,5028.672708643305,-184.53758015305976,10148.59944388205,Future
2025-03-12,5115.918912746213,-108.11375781162236,10101.928081792204,Future
2025-03-13,4603.3695255196435,-848.1833130121677,10180.28873088332,Future
2025-03-14,4731.122028944821,-601.9104081671605,9755.963703827727,Future
2025-03-15,4774.826732172129,-332.970765886434,9879.222248703603,Future
2025-03-16,4155.675159916175,-647.3393997093565,9436.632039564836,Future
2025-03-17,5049.219782168174,-40.3666753238798,10004.510988493155,Future
2025-03-18,4826.770217512077,-350.2209056210559,10198.763577880469,Future
2025-03-19,5010.886188196194,-217.0296383753464,10387.802579105552,Future
2025-03-20,4593.038528294449,-623.1440843109694,9675.096472583875,Future
2025-03-21,4810.874335507226,-577.9013181500858,10499.36597257059,Future
2025-03-22,4937.751625796096,-137.09909679607358,10306.852662363266,Future
2025-03-23,4392.78730047759,-920.2396046504564,9531.303836859339,Future
2025-03-24,5349.730507969779,385.6198860565615,10703.419104643295,Future
2025-03-25,5178.405119250267,-98.43355407621341,9892.26166176348,Future
2025-03-26,5400.2403766186335,102.6505936965158,10581.93412303664,Future
2025-03-27,5005.960025965714,-98.16613175328202,10015.018011930546,Future
2025-03-28,5232.865285882901,37.778775734107754,10434.047538239656,Future
2025-03-29,5354.376549413198,315.90387115960993,10478.972177823465,Future
2025-03-30,4790.077450989878,-862.094407083665,10251.283364409273,Future
2025-03-31,5714.573495000588,142.99045790920692,10900.362519190183,Future
2025-04-01,5498.909367570222,847.1006156232272,11197.113510297635,Future
2025-04-02,5666.064671440249,-130.26594039294514,10563.648375765526,Future
2025-04-03,5208.599334214946,-501.79542879014423,10669.622753101628,Future
2025-04-04,5365.885217968057,58.64598690263159,10889.442645352587,Future
2025-04-05,5413.590204146671,-75.74329745070268,10728.407483985342,Future
2025-04-06,4773.659931044113,-670.6597007559876,9565.046161080727,Future
2025-04-07,5623.111050404572,525.7712844778114,11021.673815897791,Future
2025-04-08,5335.381875726108,500.3532141868156,10656.619026762759,Future
2025-04-09,5435.7619471448415,452.7235031191348,10394.594404250847,Future
2025-04-10,4918.973534566928,-107.40402396043359,10421.736945709223,Future
2025-04-11,5026.343317560762,-316.5193468633244,10372.869916335934,Future
2025-04-12,5035.2321198783,-266.435698754625,10135.217423436565,Future
2025-04-13,4368.969330576497,-1028.2467958263412,9614.275248737827,Future
2025-04-14,5205.607144811512,-86.03450193721125,10510.78037090877,Future
2025-04-15,4919.2415417258235,-169.07420959263118,10171.682484218727,Future
2025-04-16,5035.422319568643,124.3044469781001,10273.643220489132,Future
2025-04-17,4548.725734456811,-509.3027227793816,9968.19209365199,Future
2025-04-18,4699.928221730212,-662.4708842939335,10356.105258489384,Future
2025-04-19,4765.449027642746,-503.16944528711633,10058.34495944758,Future
2025-04-20,4167.308044450758,-1004.8249358407977,8871.989560763723,Future
